age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,was_contacted_before,never_contacted_before,previously_successful,has_any_loan,is_married,is_weekday_mon_thu,actual,predicted,propensity_score
25,admin.,single,high.school,no,yes,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,1,0,1,0,1,0,0,0.26574180923404184
29,admin.,single,university.degree,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,0,1,0,0,0.2657403148650042
30,admin.,single,university.degree,no,yes,no,cellular,aug,tue,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,1,0,1,0,0,0.2657345547766362
40,admin.,married,university.degree,no,no,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,1,0,0,1,1,0,0,0.26569553685025116
50,technician,married,university.degree,no,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,1,1,0,0,0,0.2656083386600563
30,technician,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,1,0,1,1,1,0,0,0.26558761145062515
48,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,1,1,0,0,0.2655851186477416
29,admin.,married,high.school,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,1,1,1,0,0,0.26555728123069605
47,blue-collar,married,basic.4y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,1,0,0,1,1,0,0,0.265457670410228
31,admin.,married,university.degree,no,yes,no,cellular,nov,fri,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,1,1,0,0,0,0.2654391517246675
45,management,married,unknown,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,1,1,0,0,0.2653770873237198
54,technician,married,professional.course,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,1,0,0,1,1,0,0,0.26535550175874545
43,admin.,married,high.school,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,1,0,1,1,1,0,0,0.2653532387045724
45,admin.,married,high.school,no,no,no,telephone,jun,wed,8,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,1,0,0,1,1,0,0,0.26535110054432925
45,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,1,1,1,0,0,0.26533728631929127
32,technician,single,university.degree,no,no,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,1,1,0,0,0,1,0,0,0.2652618505521535
36,admin.,single,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1,0,1,0,0,0,0,0.26524182104844757
52,admin.,married,unknown,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,1,1,0,0,0.26514094425525386
33,technician,married,high.school,unknown,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,1,0,1,1,1,0,0,0.26509139931572967
50,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,1,1,0,0,0.2650521044317387
39,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,1,0,0,1,1,0,0,0.2649928163236172
34,admin.,married,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1,0,1,1,0,0,0,0.2649923512254427
34,admin.,married,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1,0,1,1,0,0,0,0.2649923512254427
29,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,1,0,1,0,0,0.2649745027267554
41,entrepreneur,divorced,professional.course,no,no,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,1,0,0,0.2649119596399618
24,technician,single,professional.course,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,1,0,1,0,1,0,0,0.26486756781850984
36,technician,married,high.school,unknown,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,1,0,1,1,1,0,0,0.2648383080190516
35,technician,married,professional.course,no,no,no,cellular,aug,fri,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,1,0,0,0,0.2648157866922966
29,blue-collar,single,basic.6y,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,1,0,1,0,1,0,0,0.26481194050240137
49,unemployed,married,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,1,0,1,1,1,0,0,0.2648118290911312
57,technician,married,high.school,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,1,0,0,1,1,0,0,0.2647744352647128
41,services,single,high.school,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,1,1,0,0,0,0,0,0,0.2647081184296248
58,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,1,0,1,1,1,0,0,0.2646305075001896
31,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,1,1,0,0,0.2646283419010141
50,admin.,married,university.degree,no,no,yes,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,1,0,1,1,1,0,0,0.26461545117710616
39,blue-collar,divorced,basic.9y,unknown,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,0,0,1,0,0,0.2645522212640796
60,retired,divorced,high.school,unknown,no,no,cellular,may,fri,4,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1,1,1,0,0,0,0,0,0,0.2645228338531852
54,management,married,basic.6y,no,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,1,0,0,1,1,0,0,0.2644856797035526
39,entrepreneur,married,university.degree,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,1,0,1,1,1,0,0,0.2644798869157696
37,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,1,0,1,1,1,0,0,0.26446301333976696
40,admin.,divorced,university.degree,no,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,1,0,1,0,1,0,0,0.2644579160899892
35,technician,single,professional.course,no,no,yes,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,1,0,1,0,1,0,0,0.26431629571762427
50,management,married,university.degree,unknown,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,1,0,0,1,1,0,0,0.26428918200084534
37,admin.,married,basic.6y,no,yes,yes,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,1,1,1,1,0,0.264225123655743
36,technician,single,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,0,1,0,0,0.26422142195354714
31,blue-collar,divorced,basic.9y,no,yes,yes,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,1,0,1,0,1,0,0,0.2641346467654592
51,technician,divorced,high.school,no,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,1,0,0,0.2641320430140179
30,admin.,married,high.school,no,yes,yes,cellular,may,mon,9,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,1,0,1,1,1,0,0,0.2641271040064435
35,admin.,married,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1,0,1,1,0,0,0,0.264034745534439
44,technician,married,professional.course,no,no,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,1,0,0,0.2639745518775056
52,admin.,single,basic.9y,no,yes,no,cellular,nov,tue,1,6,1,success,-0.1,93.2,-42.0,4.153,5195.8,1,0,1,1,0,1,0,0,0.26395649926400155
24,student,single,high.school,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,1,0,0,0.26394122864730407
48,blue-collar,single,basic.4y,no,no,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,1,0,1,0,0,0.2638995109423481
49,technician,divorced,high.school,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,1,0,0,0,1,0,0,0.2638047200104127
30,technician,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,1,1,0,0,0.2638021699413324
30,technician,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,1,1,0,0,0.2638021699413324
45,admin.,divorced,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0.26377769501524095
42,management,married,high.school,no,yes,yes,cellular,nov,thu,3,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,1,1,0,1,1,1,0,0,0.2637287287734106
31,admin.,married,university.degree,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1,0,1,1,0,0,0,0.2636967647588254
45,technician,married,professional.course,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,1,0,0,0.2636921029407533
37,technician,single,university.degree,no,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,1,0,0,0,1,0,0,0.2636874338600769
59,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,1,0,1,0,0,0.26368296756404164
52,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,1,1,1,0,0,0.2636550519637236
55,admin.,married,professional.course,no,no,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,1,0,0,0.26364470220003494
32,technician,married,university.degree,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,1,0,0,0,0.26363957407147687
40,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,1,0,1,1,0,1,0,0.26356958805675323
28,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,1,0,1,0,0,0.2634915077555799
51,housemaid,divorced,high.school,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,1,0,1,0,1,0,0,0.2634729342554565
31,blue-collar,married,professional.course,no,no,no,telephone,jun,tue,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,1,1,0,0,0.26343453871030775
36,self-employed,divorced,professional.course,unknown,yes,yes,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,1,0,1,0,0,0.2634242546897314
34,technician,single,professional.course,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,1,0,1,0,0,0.2633555251067169
36,technician,married,professional.course,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,1,0,0,0,0.2633228713012161
47,admin.,single,basic.9y,no,no,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,1,1,0,0,0,1,0,0,0.26331388338724604
41,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,1,0,1,1,0,0,0,0.2632967800846487
31,blue-collar,married,basic.6y,unknown,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,1,1,0,0,1,0,0,0,0.2632937295811753
57,retired,married,basic.4y,unknown,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,1,0,0,1,1,0,0,0.2632899342508042
44,services,single,high.school,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,0,0,0,0,0.2632044629432363
33,management,single,professional.course,no,yes,no,cellular,nov,thu,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,1,0,1,0,1,0,0,0.2631692223849888
48,management,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,1,1,0,0,0.26302461305345715
44,unemployed,married,high.school,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,1,1,1,0,0,0.2629952308332898
51,admin.,married,university.degree,no,no,no,telephone,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,1,1,0,0,0.26298342537844743
57,admin.,single,unknown,no,no,no,cellular,jul,fri,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0.26290167684547217
39,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,1,0,1,0,1,1,0,0.2628585334577368
45,entrepreneur,married,unknown,no,no,no,telephone,jun,wed,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,1,0,0,1,1,0,0,0.2628411706348332
33,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,1,0,1,0,1,0,0,0.26282383540705406
48,technician,married,high.school,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,1,1,1,0,0,0.26280191447414253
40,entrepreneur,married,basic.9y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,1,0,0,0,0.2627610029665235
26,student,single,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,1,0,1,0,0,0.26275006061448947
29,blue-collar,single,basic.9y,no,unknown,unknown,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,1,1,0,0,0,1,0,0,0.2625721748117786
48,technician,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,1,1,1,0,0,0.2625621905412671
33,technician,married,basic.9y,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,1,1,0,0,0.2625135753629635
44,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,1,1,1,0,0,0.2624898138844563
39,blue-collar,divorced,basic.9y,unknown,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1,1,0,0,0,1,0,0,0.2624663323255357
29,blue-collar,married,basic.4y,no,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,1,0,1,1,1,0,0,0.26244820158933974
46,blue-collar,married,basic.6y,unknown,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,1,0,0,0.26238396436786676
38,admin.,married,university.degree,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,1,0,0,1,1,0,0,0.2623687856394533
54,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,1,1,1,0,0,0.2623206823307479
32,admin.,single,university.degree,no,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,1,0,1,0,1,0,0,0.26230738279611554
37,admin.,married,university.degree,no,yes,yes,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,1,0,1,1,1,0,0,0.26228725571152633
54,admin.,married,basic.9y,no,yes,yes,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,1,1,1,0,0,0.26220480697507204
60,admin.,married,university.degree,unknown,no,no,telephone,jun,wed,11,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,1,0,0,1,1,0,0,0.26220346935256444
35,technician,single,university.degree,unknown,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,1,0,0,0.26217383395628907
32,admin.,married,university.degree,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1,0,1,1,0,0,0,0.2621432175035261
36,technician,single,professional.course,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,1,0,1,0,0,0.26212811074481773
32,management,single,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,1,0,0,0,1,0,0,0.26212046236859166
31,services,married,high.school,no,no,yes,cellular,may,tue,3,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,1,1,0,1,1,1,0,0,0.2621182854306831
27,technician,single,high.school,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,0,1,0,0,0.2620767576813395
35,technician,single,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,1,0,1,0,0,0.26201031177528233
35,technician,single,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,1,0,1,0,0,0.26201031177528233
30,technician,single,university.degree,unknown,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,1,0,0,0.26200838426399736
47,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,1,1,0,0,0,0.2619648894033724
36,admin.,married,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1,0,1,1,0,0,0,0.26193007404458707
38,technician,married,high.school,no,yes,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,1,1,1,1,0,0.26180766784520926
49,technician,married,professional.course,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,1,0,0,0.261794241364268
32,technician,single,university.degree,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,1,0,1,0,1,0,0,0.26163957414344496
37,technician,single,professional.course,unknown,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,1,0,0,0.26157317623162984
31,admin.,single,university.degree,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,1,0,0,0.26148702971853977
39,technician,divorced,high.school,no,yes,no,cellular,may,fri,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1,1,0,1,0,0,0,0,0.26140314903415707
36,services,single,high.school,no,yes,no,telephone,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,0,1,0,0,0.261389332244368
25,services,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,1,0,0,0.261357047237226
58,admin.,married,high.school,unknown,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,1,1,1,0,0,0.2613566540019108
45,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,1,0,0,1,1,0,0,0.2613538956920114
31,admin.,single,university.degree,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,1,0,1,0,1,0,0,0.261333931038647
42,services,divorced,high.school,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,1,0,1,0,0,0.26128777630764644
43,services,divorced,unknown,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,1,0,1,0,0,0.26128765004612137
51,housemaid,divorced,high.school,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,1,0,1,0,0,0.26126017825642145
36,blue-collar,married,high.school,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,1,1,1,0,0,0.26110538873445743
41,technician,divorced,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,1,0,0,0,1,0,0,0.26104187670928986
36,technician,single,university.degree,no,no,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,1,0,0,0,1,0,0,0.2610097711658261
37,technician,single,professional.course,unknown,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,1,0,1,0,0,0.26098939296127044
30,self-employed,single,university.degree,no,yes,no,cellular,nov,thu,3,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,1,1,0,1,0,1,0,0,0.2609299346991396
36,management,single,university.degree,no,yes,yes,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1,1,0,1,0,1,0,0,0.2609218772354854
33,services,married,high.school,unknown,no,no,cellular,nov,thu,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,1,0,0,1,1,0,0,0.26087645938740694
45,technician,married,professional.course,unknown,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,1,0,1,1,1,0,0,0.26087626852228707
34,management,single,university.degree,no,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,1,1,0,0,0,0,0,0,0.2608124112004096
29,admin.,single,high.school,no,unknown,unknown,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,1,0,0,0.26080737373163276
33,technician,married,university.degree,no,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,1,1,0,0,0.26077037930183505
31,technician,married,university.degree,unknown,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,1,0,1,1,1,0,0,0.2607383910864677
30,unknown,divorced,university.degree,no,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,1,0,1,0,1,0,0,0.2607297165262297
29,management,single,university.degree,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,1,0,1,0,0,0.2607276760215014
58,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,1,1,1,0,0,0.26072579451839123
32,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,1,0,0,0,0.2607173154621238
31,blue-collar,married,basic.9y,no,no,yes,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,1,1,1,0,0,0.2607100811965596
32,technician,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,1,0,1,1,1,0,0,0.2607011201278127
29,technician,single,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,1,0,1,0,1,0,0,0.2606708052924934
29,admin.,single,basic.9y,no,no,no,cellular,may,mon,4,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,1,1,0,0,0,1,0,0,0.2606655572712514
47,management,married,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,1,1,1,0,0,0.26066389561298287
40,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,1,1,0,0,0.26064880092000975
39,blue-collar,married,basic.9y,no,no,yes,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,0,1,1,1,0,0,0.260619555054778
